Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
23.99,2.22,53.2,2.116,0.03126977777777778,14.409145055555564,728.576000000001
23.99,2.01,48.2,2.125,0.02845138888888889,14.437596444444454,730.701000000001
24.0,1.71,41.0,2.116,0.02409888888888889,14.461695333333342,732.817000000001
23.99,1.71,41.0,2.12,0.024144444444444444,14.485839777777786,734.937000000001
23.99,2.19,52.5,2.13,0.031062499999999996,14.516902277777787,737.067000000001
23.92,10.74,256.9,2.124,0.15157099999999998,14.668473277777787,739.191000000001
23.91,10.98,262.5,2.132,0.15545833333333334,14.82393161111112,741.323000000001
23.91,10.32,246.7,2.119,0.1452103611111111,14.969141972222232,743.442000000001
24.0,1.41,33.8,2.118,0.019885666666666666,14.9890276388889,745.5600000000011
23.99,2.19,52.5,2.131,0.031077083333333328,15.020104722222232,747.691000000001
24.0,1.38,33.1,2.118,0.019473833333333333,15.039578555555565,749.8090000000011
23.99,1.41,33.8,2.117,0.019876277777777777,15.059454833333342,751.9260000000011
23.99,2.25,53.9,2.129,0.03187586111111111,15.091330694444453,754.0550000000011
23.99,1.53,36.7,2.119,0.021602027777777782,15.112932722222231,756.1740000000011
23.99,1.98,47.5,2.117,0.02793263888888889,15.14086536111112,758.2910000000011
23.99,2.19,52.5,2.141,0.031222916666666666,15.172088277777787,760.432000000001
24.0,2.22,53.2,2.135,0.031550555555555554,15.203638833333343,762.567000000001
24.0,1.62,38.8,2.119,0.02283811111111111,15.226476944444455,764.6860000000011
23.99,2.13,51.0,2.121,0.0300475,15.256524444444455,766.807000000001
23.99,2.22,53.2,2.131,0.03149144444444444,15.2880158888889,768.938000000001
24.0,2.1,50.4,2.119,0.029666,15.3176818888889,771.057000000001
23.99,1.41,33.8,2.12,0.019904444444444443,15.337586333333345,773.177000000001
24.0,1.59,38.1,2.127,0.022510749999999996,15.360097083333345,775.304000000001
23.99,2.19,52.5,2.12,0.03091666666666667,15.391013750000011,777.424000000001
23.99,1.35,32.3,2.134,0.019146722222222218,15.410160472222234,779.558000000001
24.0,2.25,54.0,2.121,0.031815,15.441975472222234,781.679000000001
23.99,2.16,51.8,2.134,0.030705888888888887,15.472681361111123,783.813000000001
23.99,2.25,53.9,2.126,0.03183094444444444,15.504512305555567,785.939000000001
24.0,2.19,52.5,2.135,0.031135416666666665,15.535647722222233,788.074000000001
23.91,11.07,264.6,2.122,0.15596700000000002,15.691614722222234,790.1960000000009
23.91,11.04,263.9,2.134,0.15643405555555553,15.84804877777779,792.330000000001
23.96,11.01,263.7,2.122,0.15543649999999998,16.003485277777788,794.4520000000009
23.99,1.23,29.5,2.134,0.017486944444444444,16.020972222222234,796.5860000000009
23.99,2.22,53.2,2.122,0.031358444444444446,16.052330666666677,798.7080000000009
24.01,1.23,29.5,2.136,0.017503333333333333,16.06983400000001,800.8440000000008
23.99,1.32,31.6,2.12,0.01860888888888889,16.0884428888889,802.9640000000009
23.99,2.16,51.8,2.134,0.030705888888888887,16.119148777777788,805.0980000000009
23.99,1.92,46.0,2.118,0.02706333333333333,16.146212111111122,807.2160000000009
24.0,2.19,52.5,2.117,0.030872916666666667,16.17708502777779,809.3330000000009
23.99,1.32,31.6,2.134,0.018731777777777778,16.195816805555566,811.4670000000009
24.0,2.22,53.2,2.119,0.03131411111111112,16.227130916666678,813.5860000000009
24.01,1.38,33.1,2.119,0.01948302777777778,16.246613944444455,815.705000000001
23.99,2.25,53.9,2.129,0.03187586111111111,16.278489805555566,817.834000000001
24.0,2.13,51.1,2.122,0.030120611111111112,16.308610416666678,819.9560000000009
23.99,2.07,49.6,2.133,0.029388,16.33799841666668,822.089000000001
24.0,2.25,54.0,2.119,0.03178500000000001,16.369783416666678,824.208000000001
23.99,1.59,38.1,2.118,0.0224155,16.39219891666668,826.326000000001
23.99,2.25,53.9,2.127,0.03184591666666666,16.424044833333344,828.453000000001
23.99,2.01,48.2,2.118,0.028357666666666666,16.452402500000012,830.571000000001
23.99,2.25,53.9,2.119,0.03172613888888889,16.4841286388889,832.6900000000011
23.99,1.56,37.4,2.132,0.022149111111111112,16.506277750000013,834.822000000001
23.91,11.07,264.6,2.123,0.15604050000000003,16.662318250000013,836.9450000000011
23.91,10.23,244.5,2.135,0.1450020833333333,16.807320333333347,839.0800000000011
24.0,2.1,50.4,2.12,0.029679999999999998,16.837000333333346,841.2000000000011
23.99,2.22,53.2,2.135,0.031550555555555554,16.8685508888889,843.3350000000011
24.0,1.98,47.5,2.122,0.027998611111111106,16.896549500000013,845.457000000001
23.99,2.19,52.5,2.136,0.03115,16.927699500000013,847.593000000001
24.0,1.92,46.0,2.121,0.027101666666666666,16.95480116666668,849.714000000001
23.98,2.25,53.9,2.131,0.031905805555555555,16.986706972222237,851.8450000000009
24.0,2.07,49.6,2.117,0.029167555555555558,17.015874527777793,853.9620000000009
23.99,2.25,53.9,2.12,0.03174111111111111,17.047615638888903,856.0820000000009
23.98,2.19,52.5,2.129,0.031047916666666665,17.07866355555557,858.2110000000009
24.0,1.35,32.4,2.118,0.019062,17.09772555555557,860.329000000001
23.99,1.2,28.7,2.118,0.016885166666666666,17.11461072222224,862.447000000001
23.98,1.95,46.7,2.129,0.02761786111111111,17.14222858333335,864.576000000001
23.98,1.86,44.6,2.118,0.026239666666666668,17.168468250000014,866.6940000000011
24.0,1.65,39.6,2.116,0.023276000000000005,17.191744250000013,868.8100000000011
23.99,1.29,30.9,2.132,0.018299666666666665,17.21004391666668,870.942000000001
23.98,2.16,51.7,2.122,0.03047427777777778,17.24051819444446,873.064000000001
23.99,2.25,53.9,2.117,0.031696194444444444,17.2722143888889,875.181000000001
23.99,1.98,47.5,2.132,0.028130555555555558,17.300344944444458,877.3130000000009
24.0,1.56,37.4,2.117,0.021993277777777775,17.322338222222236,879.4300000000009
23.9,10.62,253.8,2.119,0.14938950000000004,17.471727722222237,881.5490000000009
23.91,10.98,262.5,2.129,0.15523958333333332,17.62696730555557,883.6780000000009
23.91,9.72,232.4,2.119,0.13679322222222223,17.763760527777794,885.7970000000009
23.98,2.22,53.2,2.119,0.03131411111111112,17.795074638888906,887.916000000001
23.99,2.25,53.9,2.123,0.03178602777777778,17.826860666666683,890.039000000001
23.99,1.47,35.2,2.118,0.020709333333333333,17.847570000000015,892.1570000000011
23.99,2.16,51.8,2.12,0.030504444444444445,17.878074444444458,894.2770000000011
24.0,1.35,32.4,2.142,0.019277999999999997,17.897352444444458,896.4190000000011
23.98,1.44,34.5,2.12,0.020316666666666667,17.917669111111124,898.5390000000011
23.99,1.23,29.5,2.126,0.01742138888888889,17.935090500000012,900.6650000000011
23.99,2.07,49.6,2.122,0.029236444444444443,17.964326944444455,902.7870000000011
24.0,1.86,44.6,2.134,0.02643788888888889,17.990764833333344,904.9210000000011
23.99,2.22,53.2,2.122,0.031358444444444446,18.022123277777787,907.043000000001
23.98,2.25,53.9,2.131,0.031905805555555555,18.054029083333344,909.174000000001
23.99,1.59,38.1,2.116,0.022394333333333336,18.076423416666678,911.290000000001
23.99,1.29,30.9,2.121,0.01820525,18.09462866666668,913.411000000001
23.99,2.22,53.2,2.13,0.03147666666666667,18.126105333333346,915.541000000001
23.99,1.41,33.8,2.122,0.01992322222222222,18.146028555555567,917.6630000000009
23.98,2.25,53.9,2.135,0.03196569444444444,18.177994250000012,919.7980000000009
23.99,1.41,33.8,2.118,0.019885666666666666,18.19787991666668,921.916000000001
23.99,1.74,41.7,2.134,0.024718833333333336,18.222598750000014,924.050000000001
24.0,2.25,54.0,2.121,0.031815,18.254413750000015,926.171000000001
23.91,10.41,248.9,2.119,0.14650530555555558,18.400919055555573,928.290000000001
23.9,10.8,258.1,2.138,0.15328272222222222,18.554201777777795,930.428000000001
23.98,2.22,53.2,2.122,0.031358444444444446,18.585560222222238,932.550000000001
24.0,1.35,32.4,2.123,0.019107000000000002,18.60466722222224,934.673000000001
23.98,1.26,30.2,2.119,0.01777605555555556,18.622443277777794,936.792000000001
23.99,1.86,44.6,2.121,0.026276833333333336,18.64872011111113,938.913000000001
23.99,2.13,51.0,2.128,0.03014666666666667,18.678866777777795,941.0410000000011
23.98,2.22,53.2,2.122,0.031358444444444446,18.71022522222224,943.163000000001
24.0,1.8,43.2,2.118,0.025416,18.735641222222238,945.2810000000011
23.99,1.62,38.8,2.122,0.022870444444444443,18.75851166666668,947.403000000001
23.99,1.83,43.9,2.118,0.02582783333333333,18.784339500000016,949.5210000000011
23.99,2.19,52.5,2.122,0.030945833333333332,18.81528533333335,951.643000000001
23.98,1.35,32.3,2.128,0.01909288888888889,18.834378222222238,953.7710000000011
23.99,1.71,41.0,2.123,0.024178611111111113,18.85855683333335,955.8940000000011
23.99,2.07,49.6,2.134,0.02940177777777778,18.887958611111127,958.0280000000012
24.0,2.19,52.5,2.123,0.03096041666666667,18.918919027777793,960.1510000000012
23.99,1.65,39.5,2.133,0.02340375,18.942322777777793,962.2840000000012
23.98,2.22,53.2,2.121,0.03134366666666667,18.97366644444446,964.4050000000012
23.99,2.22,53.2,2.137,0.031580111111111114,19.005246555555573,966.5420000000012
23.99,1.35,32.3,2.123,0.01904802777777778,19.02429458333335,968.6650000000012
23.98,2.22,53.2,2.133,0.031521,19.055815583333352,970.7980000000013
23.91,10.71,256.0,2.12,0.15075555555555556,19.206571138888908,972.9180000000013
23.9,10.8,258.1,2.115,0.15163375,19.358204888888906,975.0330000000013
23.95,10.98,262.9,2.128,0.1554031111111111,19.513608000000016,977.1610000000013
24.0,1.32,31.6,2.118,0.01859133333333333,19.53219933333335,979.2790000000014
23.98,2.25,53.9,2.12,0.03174111111111111,19.56394044444446,981.3990000000014
23.98,2.22,53.2,2.13,0.03147666666666667,19.595417111111125,983.5290000000014
24.0,1.5,36.0,2.122,0.02122,19.616637111111125,985.6510000000013
23.99,1.35,32.3,2.132,0.019128777777777776,19.6357658888889,987.7830000000013
23.98,1.98,47.4,2.12,0.02791333333333333,19.663679222222235,989.9030000000013
24.0,1.74,41.7,2.121,0.02456825,19.688247472222237,992.0240000000013
23.99,1.98,47.5,2.125,0.028038194444444445,19.716285666666682,994.1490000000013
23.98,2.01,48.1,2.117,0.028285472222222226,19.744571138888904,996.2660000000012
23.98,1.68,40.2,2.117,0.023639833333333336,19.76821097222224,998.3830000000012
24.0,1.41,33.8,2.132,0.02001711111111111,19.78822808333335,1000.5150000000011
23.98,2.25,53.9,2.121,0.03175608333333333,19.819984166666686,1002.6360000000011
23.99,1.68,40.3,2.133,0.023877749999999996,19.843861916666686,1004.7690000000011
23.98,1.95,46.7,2.12,0.02750111111111111,19.871363027777797,1006.8890000000011
23.99,1.89,45.3,2.12,0.026676666666666668,19.898039694444464,1009.0090000000012
24.0,2.25,54.0,2.128,0.031920000000000004,19.929959694444463,1011.1370000000012
23.98,1.68,40.2,2.124,0.023718000000000003,19.953677694444462,1013.2610000000012
23.98,2.22,53.2,2.128,0.03144711111111111,19.98512480555557,1015.3890000000013
23.98,2.25,53.9,2.12,0.03174111111111111,20.01686591666668,1017.5090000000013
23.99,2.13,51.0,2.12,0.030033333333333335,20.046899250000013,1019.6290000000013
24.0,1.98,47.5,2.126,0.02805138888888889,20.074950638888904,1021.7550000000012
23.9,11.01,263.1,2.117,0.15471741666666666,20.22966805555557,1023.8720000000012
23.91,10.92,261.0,2.12,0.1537,20.38336805555557,1025.992000000001
23.95,10.68,255.7,2.131,0.15136019444444443,20.534728250000015,1028.1230000000012
23.99,1.32,31.6,2.129,0.018687888888888893,20.553416138888903,1030.252000000001
23.99,2.22,53.2,2.124,0.031388,20.584804138888902,1032.376000000001
23.98,1.32,31.6,2.117,0.018582555555555554,20.603386694444456,1034.493000000001
23.99,2.22,53.2,2.12,0.03132888888888889,20.634715583333346,1036.613000000001
24.0,2.16,51.8,2.13,0.03064833333333333,20.665363916666678,1038.743000000001
24.0,1.95,46.8,2.122,0.027585999999999996,20.692949916666677,1040.8650000000011
23.99,2.22,53.2,2.136,0.031565333333333334,20.72451525000001,1043.001000000001
23.99,2.25,53.9,2.12,0.03174111111111111,20.75625636111112,1045.121000000001
24.0,2.07,49.6,2.135,0.029415555555555552,20.785671916666676,1047.256000000001
23.98,1.26,30.2,2.121,0.01779283333333333,20.80346475000001,1049.377000000001
23.99,2.13,51.0,2.131,0.030189166666666663,20.833653916666677,1051.5080000000012
23.99,1.32,31.6,2.124,0.018644,20.852297916666675,1053.6320000000012
23.99,2.22,53.2,2.133,0.031521,20.883818916666677,1055.7650000000012
23.99,1.32,31.6,2.118,0.01859133333333333,20.90241025000001,1057.8830000000012
23.98,2.13,51.0,2.117,0.029990833333333335,20.932401083333342,1060.0000000000011
23.99,1.92,46.0,2.134,0.02726777777777778,20.95966886111112,1062.1340000000012
23.99,1.68,40.3,2.117,0.023698638888888884,20.983367500000007,1064.251000000001
24.0,1.38,33.1,2.134,0.019620944444444444,21.00298844444445,1066.3850000000011
23.99,2.07,49.6,2.121,0.029222666666666668,21.032211111111117,1068.5060000000012
23.91,11.07,264.6,2.121,0.15589350000000002,21.188104611111118,1070.6270000000013
23.91,10.44,249.6,2.13,0.14767999999999998,21.33578461111112,1072.7570000000014
23.98,2.25,53.9,2.12,0.03174111111111111,21.36752572222223,1074.8770000000013
23.99,2.22,53.2,2.135,0.031550555555555554,21.399076277777784,1077.0120000000013
23.99,1.5,35.9,2.12,0.02114111111111111,21.420217388888894,1079.1320000000012
24.0,1.98,47.5,2.134,0.028156944444444443,21.448374333333337,1081.2660000000012
23.98,1.44,34.5,2.12,0.020316666666666667,21.468691000000003,1083.386000000001
24.0,1.35,32.4,2.118,0.019062,21.487753000000005,1085.504000000001
24.0,1.59,38.1,2.128,0.022521333333333334,21.51027433333334,1087.632000000001
23.99,2.22,53.2,2.121,0.03134366666666667,21.541618000000007,1089.753000000001
24.0,1.59,38.1,2.136,0.022606,21.564224000000006,1091.889000000001
24.01,1.68,40.3,2.121,0.023743416666666666,21.58796741666667,1094.0100000000011
23.98,2.22,53.2,2.134,0.03153577777777778,21.619503194444448,1096.1440000000011
23.99,2.16,51.8,2.118,0.030475666666666665,21.649978861111116,1098.262000000001
23.99,2.25,53.9,2.117,0.031696194444444444,21.68167505555556,1100.379000000001
23.99,1.5,35.9,2.128,0.02122088888888889,21.702895944444446,1102.507000000001
23.99,1.41,33.8,2.124,0.019942,21.722837944444446,1104.631000000001
24.0,2.16,51.8,2.134,0.030705888888888887,21.753543833333335,1106.765000000001
23.98,2.22,53.2,2.122,0.031358444444444446,21.78490227777778,1108.887000000001
23.99,1.41,33.8,2.132,0.02001711111111111,21.80491938888889,1111.0190000000011
23.99,2.22,53.2,2.117,0.03128455555555556,21.836203944444446,1113.136000000001
23.99,1.41,33.8,2.121,0.019913833333333332,21.85611777777778,1115.2570000000012
23.99,2.25,53.9,2.13,0.03189083333333333,21.88800861111111,1117.3870000000013
23.99,2.07,49.6,2.118,0.02918133333333333,21.917189944444445,1119.5050000000012
23.91,10.98,262.5,2.118,0.1544375,22.071627444444445,1121.6230000000012
23.91,10.17,243.1,2.125,0.14349652777777777,22.215123972222223,1123.7480000000012
23.99,2.16,51.8,2.117,0.030461277777777775,22.24558525,1125.8650000000011
24.0,1.29,30.9,2.118,0.018179499999999998,22.26376475,1127.983000000001
23.99,2.19,52.5,2.132,0.03109166666666667,22.294856416666665,1130.1150000000011
23.99,2.07,49.6,2.123,0.029250222222222226,22.32410663888889,1132.2380000000012
24.0,2.13,51.1,2.131,0.03024836111111111,22.354355,1134.3690000000013
24.0,2.07,49.6,2.116,0.02915377777777778,22.38350877777778,1136.4850000000013
23.98,2.25,53.9,2.122,0.03177105555555555,22.415279833333337,1138.6070000000013
24.0,2.22,53.2,2.131,0.03149144444444444,22.44677127777778,1140.7380000000014
23.99,2.13,51.0,2.119,0.03001916666666667,22.476790444444447,1142.8570000000013
24.0,1.26,30.2,2.136,0.017918666666666666,22.494709111111113,1144.9930000000013
23.99,2.19,52.5,2.119,0.030902083333333337,22.525611194444448,1147.1120000000012
23.98,1.35,32.3,2.118,0.01900316666666666,22.544614361111115,1149.2300000000012
24.0,2.16,51.8,2.129,0.030633944444444443,22.57524830555556,1151.359000000001
23.99,1.83,43.9,2.122,0.025876611111111107,22.601124916666674,1153.4810000000011
23.99,1.65,39.5,2.13,0.02337083333333333,22.62449575000001,1155.6110000000012
23.98,1.38,33.0,2.127,0.019497499999999997,22.64399325000001,1157.7380000000012
23.99,2.1,50.3,2.134,0.02981672222222222,22.67380997222223,1159.8720000000012
23.99,1.92,46.0,2.12,0.02708888888888889,22.70089886111112,1161.992000000001
23.99,1.59,38.1,2.135,0.022595416666666663,22.72349427777779,1164.127000000001
23.91,10.62,253.9,2.12,0.1495188888888889,22.873013166666677,1166.247000000001
23.92,10.47,250.4,2.118,0.14731866666666665,23.020331833333344,1168.365000000001
23.99,10.83,259.8,2.126,0.15342633333333333,23.173758166666676,1170.491000000001
23.99,1.74,41.7,2.122,0.024579833333333335,23.19833800000001,1172.613000000001
24.0,1.5,36.0,2.119,0.02119,23.21952800000001,1174.7320000000009
23.99,2.1,50.3,2.124,0.029677,23.24920500000001,1176.856000000001
23.99,2.25,53.9,2.118,0.031711166666666665,23.280916166666678,1178.9740000000008
24.0,1.74,41.7,2.122,0.024579833333333335,23.305496000000012,1181.096000000001
23.98,2.22,53.2,2.127,0.03143233333333333,23.336928333333347,1183.2230000000009
23.99,1.41,33.8,2.12,0.019904444444444443,23.356832777777793,1185.3430000000008
24.0,1.56,37.4,2.119,0.022014055555555558,23.37884683333335,1187.4620000000007
23.99,2.28,54.6,2.126,0.03224433333333333,23.411091166666683,1189.5880000000006
24.0,2.19,52.5,2.12,0.03091666666666667,23.44200783333335,1191.7080000000005
23.99,1.2,28.7,2.117,0.016877194444444445,23.458885027777793,1193.8250000000005
23.98,2.16,51.7,2.129,0.03057480555555556,23.48945983333335,1195.9540000000004
23.99,1.17,28.0,2.124,0.01652,23.50597983333335,1198.0780000000004
23.98,1.26,30.2,2.129,0.017859944444444446,23.523839777777795,1200.2070000000003
24.0,2.1,50.4,2.121,0.029693999999999998,23.553533777777794,1202.3280000000004
23.99,1.86,44.6,2.122,0.02628922222222222,23.579823000000015,1204.4500000000005
23.98,2.25,53.9,2.127,0.03184591666666666,23.61166891666668,1206.5770000000005
23.99,1.35,32.3,2.118,0.01900316666666666,23.630672083333348,1208.6950000000004
23.99,2.07,49.6,2.12,0.029208888888888892,23.659880972222236,1210.8150000000003
23.99,2.22,53.2,2.124,0.031388,23.691268972222236,1212.9390000000003
23.99,1.41,33.8,2.121,0.019913833333333332,23.71118280555557,1215.0600000000004
23.91,11.07,264.6,2.119,0.15574650000000004,23.86692930555557,1217.1790000000003
23.91,10.23,244.5,2.125,0.14432291666666666,24.011252222222236,1219.3040000000003
24.0,1.47,35.2,2.122,0.020748444444444444,24.03200066666668,1221.4260000000004
23.99,2.22,53.2,2.12,0.03132888888888889,24.06332955555557,1223.5460000000003
24.0,2.25,54.0,2.135,0.032025,24.09535455555557,1225.6810000000003
23.99,1.59,38.1,2.121,0.022447250000000002,24.11780180555557,1227.8020000000004
23.99,1.35,32.3,2.124,0.019056999999999998,24.13685880555557,1229.9260000000004
23.99,2.22,53.2,2.123,0.031373222222222226,24.16823202777779,1232.0490000000004
23.98,1.35,32.3,2.142,0.019218499999999996,24.18745052777779,1234.1910000000005
24.0,2.13,51.1,2.121,0.030106416666666667,24.217556944444457,1236.3120000000006
23.99,2.1,50.3,2.127,0.029718916666666664,24.247275861111124,1238.4390000000005
23.99,2.25,53.9,2.123,0.03178602777777778,24.2790618888889,1240.5620000000006
23.99,1.5,35.9,2.131,0.02125080555555555,24.300312694444457,1242.6930000000007
23.99,1.92,46.0,2.121,0.027101666666666666,24.327414361111124,1244.8140000000008
23.99,1.5,35.9,2.12,0.02114111111111111,24.348555472222234,1246.9340000000007
